Generation,Reward,Novelty
11,500,0
11,400,1.7709573317
11,4200,2.7841572141
11,600,1.9968587045
11,1100,2.6651847022
11,400,1.9183655739
11,4200,2.6022376264
11,800,2.1434990561
11,400,1.8131309966
11,600,1.8851887805
11,500,1.9791767514
11,3900,1.8195989601
11,800,2.4425784763
11,400,1.7953297892
11,700,1.8885781621
11,700,1.9127600476
11,1000,2.7640030707
11,600,2.0700994744
11,500,0
11,700,2.6026136993
11,400,1.621619645
11,700,0.319206406
11,800,2.7666081501
11,400,1.3759557508
11,4100,2.0291080703
11,500,0
11,1200,2.5458240055
11,500,0
11,800,3.3307784508
11,400,0
11,1200,2.7384285334
11,400,2.6422249612
11,4400,1.9720757931
11,800,2.058349485
11,600,1.6544306598
11,400,2.0163956172
11,3900,1.8616226852
11,700,1.3439280295
11,700,2.1247563822
11,3900,1.8242009361
11,800,2.5378902904
11,800,2.3556428288
11,700,2.0889480914
11,3800,2.2690052071
11,700,2.7558898677
11,800,2.0123860902
11,800,2.1014456697
12,500,1.74433714
12,500,1.8104020699
12,600,1.632857893
12,800,2.1823166865
12,900,2.4502167026
12,500,0
12,800,3.3180063954
12,900,3.18536768
12,3900,2.0442914757
12,4100,2.3808927902
12,700,2.7753046724
12,500,1.9261395719
12,500,2.526251274
12,800,2.244058632
12,900,2.3221508828
12,400,1.7388708812
12,4200,1.7788638372
12,300,0
12,700,2.0720428366
12,600,2.1591689866
12,3800,2.3267210003
12,500,1.7952360437
12,3900,2.3059652359
12,3800,2.8575301839
12,500,1.8076303708
12,500,0
12,300,0
12,700,1.2094858425
12,800,2.4266697006
12,700,1.9732697234
12,800,2.3340194749
12,3800,2.3714700829
12,700,1.8892058661
12,600,1.9746546681
12,500,2.1004791651
12,400,1.6171712571
12,3900,2.1117716986
12,4500,2.2279517316
12,900,2.1653487795
12,3900,1.9816455376
12,4200,2.2066769088
12,800,2.8416262247
12,500,1.9044394211
12,500,2.7137675911
12,500,0
12,400,1.5703629746
12,1000,3.0065298472
12,400,2.4183623319
12,400,2.0416485885
12,700,2.2870127966
12,4200,2.5578498125
12,500,1.7110507916
12,4000,2.7042463735
12,300,0
12,500,2.7979030677
12,700,2.0062334876
12,500,0
12,300,2.6680634973
12,400,2.6990158893
12,600,2.1909315585
12,4000,1.9604874076
12,700,1.8287259722
12,700,2.4482909623
12,500,2.0321273802
12,500,0
12,600,1.9663750871
12,3800,2.2114294854
12,400,1.6997531625
12,500,1.8955588419
12,4400,1.8879562593
12,500,1.9350539506
12,600,2.4357349503
12,500,2.2129539479
12,500,2.2841221155
12,500,1.930073185
12,900,2.2078753297
12,800,2.0064147048
12,700,2.1587384529
12,500,2.9010266743
12,300,2.203556827
12,500,1.8161597675
12,600,1.9858748477
12,300,2.0283140805
12,500,0
12,3900,1.80492736
12,400,0
12,300,0
12,4000,1.9362270301
12,700,2.1836032069
12,500,1.72875937
12,600,1.8397276712
12,700,1.5870844925
12,500,0
12,600,1.5585007268
12,400,1.882283531
12,500,1.8861012863
12,400,0
12,500,0
12,3900,2.6167582065
12,500,2.0321273802
13,700,1.8786684888
13,500,0
13,3900,1.6346725329
13,500,0
13,4600,2.0560274975
13,500,0
13,600,1.9814588111
13,700,2.2644999658
13,400,2.487885635
13,600,1.773611649
13,1100,2.357468995
13,500,1.9218497364
13,3900,2.8658856133
13,3900,1.9068695431
13,400,2.011438234
13,800,1.8541572232
13,4100,2.0486262842
13,4200,2.144103218
13,1300,2.4813387645
13,700,1.9821832697
13,4000,1.9166958128
13,500,2.0768369609
13,3900,3.9314352503
13,400,1.9711679319
13,600,2.5006535942
13,500,1.7228182241
13,500,0
13,600,1.6681222259
13,600,1.4200075485
13,4200,2.5652129379
13,800,2.1091631774
13,600,0.998197019
13,400,2.6189202629
13,700,2.4436096332
13,800,2.5947633519
13,300,0.2
13,900,3.1122467112
13,400,2.2478026678
13,1100,2.4184730207
13,500,1.6218989723
13,4000,2.1554989152
13,400,2.1888256887
13,500,1.9174147206
13,700,2.5191588125
13,4600,2.8656786534
13,900,2.5900236503
13,4500,2.2025407245
13,3800,3.0571592605
13,600,1.6162724276
13,800,2.4410775784
13,900,2.323971912
13,500,2.256165396
13,4200,1.825552501
13,500,1.9297632299
13,500,0
13,4100,3.1011489146
13,800,2.1214133848
13,400,1.9010152611
13,600,1.6243631005
13,500,1.8376525575
13,500,0
13,500,0
13,1000,2.3555933791
13,600,2.0313129381
