Generation,Reward,Novelty
3,4000,7.704868821
3,3900,7.3898991992
3,400,1.9079290336
3,500,4.9623625158
3,4300,20.5706500672
3,400,410.007018331
3,400,1.907053357
3,400,1.9079290336
3,400,3.6829914004
3,500,3.6212330629
3,400,2.6253751248
3,700,3.0820654454
3,400,1.9081570338
3,500,11.9501715314
3,400,823.00355093
3,400,3.961832884
3,900,23.4810429534
3,900,2.8880137045
3,400,12.1945825088
3,400,820.00356414
3,400,1.907053357
3,400,5.6331909265
3,400,9.5665901834
3,400,1.9072667989
3,400,1.907053357
3,400,1.9066375106
3,400,1.9077046514
4,400,1.8955214927
4,400,136.352103439
4,400,1.9625386585
4,400,190.263011523
4,400,821.003126926
4,400,15.8030559563
4,400,1.8947716866
4,700,52.5424748174
4,400,1.894811656
4,400,1.8956891398
4,600,19.0794562241
4,400,820.003130794
4,400,1.8962716939
4,900,3.3361694541
4,400,1.8970222887
4,400,1.8970222887
4,400,2.0665145804
4,400,1.8690826318
4,800,67.6591059448
4,500,7.1690402908
4,500,61.1417689499
4,400,1.8962716939
4,400,7.0614319784
4,400,1.894811656
4,400,820.003130794
4,800,2.4506648131
4,400,2.2249065958
4,400,135.352243736
4,400,1.8947716866
4,1000,3.7284689999
4,400,1.8962716939
4,400,1.8663769179
4,600,8.7684824574
4,400,2.4692276781
4,400,203.512591623
4,400,41.3765966539
4,400,818.003138564
4,400,409.506264711
4,400,1.8977732762
4,400,1.8962716939
4,400,1.8947716866
4,400,1.8947716866
4,400,1.8977732762
4,800,9.3348391541
4,600,4.451630691
4,800,4.1590985122
4,400,3.3707689903
4,400,2.2117506943
4,400,2.1546344331
4,500,1.9286213106
4,400,5.3638974287
4,300,8.3062055951
4,800,8.1285160079
4,400,203.76503277
4,700,40.9533779269
4,500,16.4886142414
4,1000,7.8393017932
4,500,1.9774859555
4,500,2.5585974276
4,400,822.003123068
4,400,2.2129082457
4,300,1.9181340705
4,400,1.898524655
4,3900,7.3301864327
4,400,3.4454163053
4,400,1.8977732762
4,400,101.775088278
4,400,5.5885602926
4,400,16.1524399017
4,400,1.8947716866
4,400,1.8947716866
4,400,1.894811656
4,900,41.8487312811
4,4400,11.166750273
4,400,822.003123068
4,400,20.3263620595
4,400,1.8977732762
4,700,41.0493187777
4,400,1.8962716939
4,400,818.003138564
4,400,1.8962716939
4,500,2.7134829439
4,400,817.003142465
4,700,47.1108409251
4,400,2.2347345716
4,400,2.6799409765
4,400,1.8956255525
4,800,23.2410566359
4,400,1.8977732762
4,4400,32.3826285905
4,400,13.8704631159
4,400,162.615533341
4,600,7.5596024393
4,400,1.8914896352
4,400,818.003138564
4,400,1.8812588874
4,400,1.8948527987
4,400,1.9112882709
4,400,1.898524655
4,400,1.8977732762
5,400,1.8764685669
5,400,2.7728221569
5,400,1.9152497375
5,400,1.9156069764
5,400,1.9156069764
5,500,1.9568181757
5,400,1.8564869309
5,400,1.9153373427
5,400,1.9156991111
5,400,1.7986139345
5,500,1.9170073062
5,400,1.9156991111
5,400,3.3430213623
5,400,2.1638684517
5,500,2.7438677965
5,600,3.5155732749
5,300,2.5804106866
5,400,1.9152497375
5,400,3.8487595893
5,400,2.4673951678
5,500,1.9076012312
5,400,19.177232838
5,400,1.9151632767
5,400,1.9153373427
5,400,1.8570530485
5,400,1.834712102
5,400,1.9153373427
5,400,1.9154260875
5,400,12.4456020085
5,500,15.4953122579
5,400,1.9229521466
5,400,1.8379949728
5,500,9.6159007519
5,400,1.8174263669
5,500,2.4838396196
5,500,1.9353653574
5,500,14.2980872841
5,400,1.9156069764
5,400,1.9154260875
5,500,38.1915983722
5,600,10.529872558
5,400,1.9150779651
5,800,1.9732958208
5,400,1.915515967
5,400,1.904005412
5,600,73.462249169
5,3900,7.6000458769
5,500,2.2052195036
5,400,1.9151632767
5,400,1.9151632767
5,500,1.9795143229
5,600,2.9173917407
5,400,2.8864752237
5,400,8.1977729856
5,400,1.882121305
5,400,1.9121712352
5,500,2.0601382409
5,400,1.9154260875
5,400,1.8995344213
5,400,1.9150779651
5,400,1.9156069764
5,400,1.8892862028
5,400,1.8064447039
5,400,2.4785342408
5,400,1.9152497375
5,400,1.8739712662
5,300,1.8083166139
5,500,14.0543568305
5,400,1.9156069764
5,400,1.9376880781
5,400,1.9151632767
5,500,9.4271952526
5,400,1.9150779651
5,400,1.9153373427
5,400,1.915515967
5,400,1.882624638
5,600,3.5057392881
5,900,5.4014463622
5,400,1.9153373427
5,1400,4.9053831284
5,400,1.9156991111
5,400,1.9152497375
5,400,1.9153373427
5,400,1.915515967
5,400,1.8817381708
5,900,4.1406362287
5,600,1.8524458485
5,400,5.6921083836
5,400,1.915515967
5,700,4.2852543297
5,800,8.7234288332
5,400,7.1446802364
5,400,1.915515967
5,400,1.9151632767
5,600,6.2028936082
5,500,1.8968167571
5,500,1.9083259573
5,400,1.9152497375
5,400,1.9151632767
5,500,2.854407704
6,600,1.8765628393
6,400,14.2729536445
6,500,74.6949782986
6,400,1.9040642961
6,600,13.0297617914
6,500,2.2249438565
6,500,1.9982886312
6,4000,9.0417905478
6,400,1.8542777016
6,400,1.858631013
6,700,5.4963975547
6,500,299.442867591
6,800,3.1450960238
6,500,1.820186648
6,400,4.6815496198
6,700,36.9065812306
6,500,299.784607607
6,600,1.8878135654
6,700,3.2895493393
6,500,300.468088613
6,700,2.2009704811
6,900,2.6684842134
6,500,3.6848573005
6,500,10.9857749352
6,500,73.0599911574
6,500,301.151570912
6,600,1.8626607576
6,500,7.2449714861
6,600,44.3206060831
6,3900,7.0289682402
6,400,1.9040642961
6,3900,9.4209065777
6,500,37.0201992952
6,400,1.9036915456
6,700,7.3762000242
6,500,1.8170223138
6,600,11.2290431212
6,700,2.2300054414
6,400,1.905014981
6,4200,11.9600919161
6,800,1.8974188
6,400,4.4724846678
6,500,4.0087396008
6,500,5.7549462756
6,400,1.8303333159
6,3900,8.197180213
6,400,14.203837705
6,3900,8.5024656481
6,400,14.2902337376
6,500,11.5718276807
6,300,377.505875984
6,400,14.2729536445
6,400,1.9040642961
6,400,14.238394784
6,600,2.1684518624
6,400,1.7729023554
6,3800,8.3416564619
6,500,28.8455151995
6,4100,7.0535546068
6,600,2.5232464672
6,400,14.2211160208
6,500,2.9275279066
6,500,20.7269540142
6,400,1.9038773788
6,700,16.6682532422
6,400,1.9042522927
6,300,2.4858652044
6,500,1.9216591942
6,400,5.7397565366
6,600,10.818451965
6,400,1.8458899111
6,700,3.5844279837
6,3900,11.0583608194
6,4200,8.1597628076
6,400,1.8793179513
6,4300,17.2771013253
6,500,16.5437635417
6,500,28.3641812614
6,600,7.0528857638
6,4100,10.9983820178
6,500,299.442867591
6,3900,9.3011346464
6,500,1.8223998379
6,500,60.0616116291
6,400,1.9046315055
6,600,7.3613111341
6,500,27.1883430733
6,500,5.4358670114
6,500,299.784607607
6,500,447.158753602
6,3900,7.5098347662
6,400,1.8273106058
6,700,1.8130302588
6,700,2.2213594739
6,600,5.2025717176
6,600,3.4744431935
6,400,2.2825420689
6,1000,9.2019830875
6,500,1.8485279615
6,400,1.8401678704
7,500,1.7809605542
7,500,27.8255650191
7,600,1.6933888811
7,500,23.2570206362
7,500,301.175220019
7,500,301.175220019
7,500,299.124775422
7,500,299.124775422
7,500,300.491737195
7,500,299.808255659
7,500,42.8110588607
7,500,149.843963888
7,800,12.4622831392
7,500,5.3971800087
7,500,12.566391553
7,600,35.8124464746
7,500,21.1534690882
7,500,100.277902215
7,1000,8.5355826987
7,500,6.2821513558
7,500,300.491737195
7,400,15.0036290617
7,500,299.808255659
7,400,8.1450322971
7,400,3.4208410592
7,500,300.833478447
7,500,10.1408308938
7,500,70.5344335152
7,400,7.4276871533
7,500,300.149996265
7,400,25.9294964155
7,400,41.737036695
7,500,300.833478447
7,600,2.0750907255
7,500,26.1811886256
7,500,300.833478447
7,500,52.359056079
7,500,298.783035793
7,3900,7.1063783726
7,500,45.8495822146
7,500,3.9994865151
7,500,299.808255659
7,500,148.064207147
7,500,11.0309599876
7,500,100.049202285
7,500,300.491737195
7,500,300.491737195
7,500,3.3607587845
7,700,8.4196209079
7,500,298.783035793
7,300,769.50257855
7,300,1538.00129973
7,900,9.8636354503
7,500,36.5226931806
7,1000,1.8826734376
7,500,299.466515378
7,400,2.1084107433
7,500,18.1142077357
7,400,6.9745487786
7,500,300.149996265
7,500,299.466515378
7,500,18.6752105255
7,500,30.620269014
7,3800,13.2937563743
7,500,300.491737195
7,500,299.466515378
7,500,300.491737195
7,500,301.175220019
7,500,2.4071403407
7,300,6.171672226
7,500,43.042184618
7,500,301.175220019
7,700,17.1698695392
7,500,3.9907193012
7,500,99.7152240064
7,500,5.906092953
7,500,299.466515378
7,500,7.7843324541
7,500,301.175220019
7,400,1.8570397833
7,500,300.491737195
7,500,100.277925284
7,500,300.149996265
7,500,11.6517580566
7,1000,11.4251732008
7,500,299.808255659
7,500,6.0116781635
7,3800,6.3662599455
7,500,301.175220019
7,500,300.149996265
7,500,300.491737195
7,600,4.7142650213
7,500,149.844419345
7,500,299.124775422
7,500,49.4422812909
7,500,300.833478447
7,500,50.2339203839
7,500,1.8776580607
7,400,1.8570397833
7,500,299.124775422
8,500,299.826632586
8,500,48.725850216
8,500,299.143153975
8,500,299.484893117
8,500,299.826632586
8,500,97.7995594689
8,500,300.851852952
8,500,300.851852952
8,500,59.970929832
8,500,300.168372383
8,500,1.9826659974
8,500,299.484893117
8,500,299.484893117
8,500,50.455838132
8,500,43.063371012
8,500,25.4691151074
8,500,2.1245867459
8,500,299.826632586
8,500,50.5678567099
8,500,75.3182935155
8,400,1.8853672382
8,500,93.3235915047
8,500,299.143153975
8,500,299.826632586
8,600,9.9471893988
8,500,25.6279292419
8,800,8.7241007348
8,3900,6.908690448
8,500,301.193593723
8,500,7.8856051843
8,500,300.168372383
8,500,300.510112505
8,3800,7.2379521686
8,300,2.2640700658
8,500,299.484893117
8,500,7.7439041477
8,500,301.193593723
8,400,4.9416644287
8,500,99.8431250268
8,800,2.4044097103
8,400,1.7392127701
8,500,300.851852952
8,500,300.510112505
8,400,1.7922333275
8,500,300.510112505
8,700,1.8543716334
8,300,5.2257188538
8,500,99.9566457767
8,500,300.510112505
8,600,1.7797457088
8,400,6.1175651228
8,500,11.483230949
8,500,100.297274076
8,400,2.0958604293
8,300,1.8451432022
8,500,13.524256773
8,600,2.1559251298
8,400,2.0247741988
8,500,298.801415162
8,500,299.826632586
8,500,299.826632586
8,500,298.801415162
8,500,299.484893117
8,500,50.5765279292
8,700,1.8419704333
8,500,50.16869693
8,500,300.510112505
8,400,1.8317688411
8,500,149.350319445
8,500,300.851852952
8,500,298.801415162
8,700,1.8498609523
8,500,298.801415162
8,500,14.6402673317
8,4700,7.6997613383
8,500,300.168372383
8,500,299.143153975
8,300,4.3140900417
8,700,1.8197993279
8,700,11.6291667139
8,500,11.4274120542
8,300,2.26686681
8,500,3.4867351924
8,500,299.143153975
8,500,300.851852952
8,500,299.484893117
8,800,1.8543388932
8,500,300.851852952
8,800,1.8145503144
8,500,299.484893117
8,500,301.193593723
8,500,299.143153975
8,300,2.26686681
8,500,1.7770929977
8,500,299.484893117
8,500,299.484893117
8,500,301.193593723
8,400,2.277751774
